hits,title,year,authors,key,ee,venue_category
1623,Visual guided adaptive robotic interceptions with occluded target motion estimations.,2015,Yushing Cheung & Ya-Ting Huang & Jenn-Jier James Lien,conf/iros/CheungHL15,https://doi.org/10.1109/IROS.2015.7354241,Robotics
1624,Feature-aided Bundle Adjustment Learning Framework for Self-supervised Monocular Visual Odometry.,2021,Weijun Mai & Yoshihiro Watanabe,conf/iros/MaiW21,https://doi.org/10.1109/IROS51168.2021.9636756,Robotics
1625,A generic software architecture for control of parallel kinematics designed for reduced computing hardware.,2012,Franz Dietrich & Sven Gruner & Annika Raatz,conf/iros/DietrichGR12,https://doi.org/10.1109/IROS.2012.6385593,Robotics
1626,Hybrid Bio-Inspired Architecture for Walking Robots Through Central Pattern Generators Using Open Source FPGAs.,2018,Julian Caro Linares & Antonio Barrientos & Enric Mayas Marquez,conf/iros/LinaresBM18,https://doi.org/10.1109/IROS.2018.8594288,Robotics
1627,Meta-Learning for Fast Adaptive Locomotion with Uncertainties in Environments and Robot Dynamics.,2021,Timothée Anne & Jack Wilkinson & Zhibin Li 0001,conf/iros/AnneWL21,https://doi.org/10.1109/IROS51168.2021.9635840,Robotics
1628,Unilateral stiffness modulation with a robotic hip exoskeleton elicits adaptation during gait.,2022,Mark Price & Banu Abdikadirova & Dominic Locurto & Jonaz Moreno Jaramillo & Nicholas Cline & Wouter Hoogkamer & Meghan E. Huber,conf/iros/PriceALJCHH22,https://doi.org/10.1109/IROS47612.2022.9981067,Robotics
1629,Position control using adaptive backlash compensation for bowden cable transmission in soft wearable exoskeleton.,2016,Binh Khanh Dinh & Leonardo Cappello & Michele Xiloyannis & Lorenzo Masia,conf/iros/DinhCXM16,https://doi.org/10.1109/IROS.2016.7759834,Robotics
1630,RoMPLA: An efficient robot motion and planning learning architecture.,2013,Javier González-Quijano & Mohamed Abderrahim 0001 & Choukri Bensalah & Silvia Rodríguez-Jiménez,conf/iros/Gonzalez-QuijanoABR13,https://doi.org/10.1109/IROS.2013.6696677,Robotics
1631,Uncertainty-aware Self-supervised 3D Data Association.,2020,Jianren Wang & Siddharth Ancha & Yi-Ting Chen 0001 & David Held,conf/iros/WangACH20,https://doi.org/10.1109/IROS45743.2020.9341251,Robotics
1632,Collective grasping for non-cooperative objects using modular self-reconfigurable robots.,2015,Tianmiao Wang & Haiyuan Li & Cai Meng,conf/iros/WangLM15,https://doi.org/10.1109/IROS.2015.7353835,Robotics
1633,ADD: A Fine-grained Dynamic Inference Architecture for Semantic Image Segmentation.,2021,Chi-Hsi Kung & Che-Rung Lee,conf/iros/KungL21,https://doi.org/10.1109/IROS51168.2021.9636650,Robotics
1634,Scaling Up Multiagent Reinforcement Learning for Robotic Systems: Learn an Adaptive Sparse Communication Graph.,2020,Chuangchuang Sun & Macheng Shen & Jonathan P. How,conf/iros/SunSH20,https://doi.org/10.1109/IROS45743.2020.9341303,Robotics
1635,Intermittent Insertion Control Method with Fine Needle for Adapting Lung Deformation due to Breathing Motion.,2020,Ryosuke Tsumura & Kaoru Kakima & Hiroyasu Iwata,conf/iros/TsumuraKI20,https://doi.org/10.1109/IROS45743.2020.9340819,Robotics
1636,Enhancing versatility and safety of industrial grippers with adaptive robotic fingers.,2015,Lionel Birglen,conf/iros/Birglen15,https://doi.org/10.1109/IROS.2015.7353778,Robotics
1637,Self-supervised Wide Baseline Visual Servoing via 3D Equivariance.,2022,Jinwook Huh & Jungseok Hong & Suveer Garg & Hyun Soo Park & Volkan Isler,conf/iros/HuhHGPI22,https://doi.org/10.1109/IROS47612.2022.9981907,Robotics
1638,Adaptive walking assistance based on human-orthosis interaction.,2015,Vijaykumar Rajasekaran & Joan Aranda & Alicia Casals,conf/iros/RajasekaranAC15,https://doi.org/10.1109/IROS.2015.7354260,Robotics
1639,An Omnidirectional Jumper with Expanded Movability via Steering; Self-Righting and Take-off Angle Adjustment.,2018,Sojung Yim & Sang-Min Baek & Gwang-Pil Jung & Kyu-Jin Cho,conf/iros/YimBJC18,https://doi.org/10.1109/IROS.2018.8594372,Robotics
1640,Reactive Visual Odometry Scheduling Based on Noise Analysis using an Adaptive Extended Kalman Filter.,2021,Mateusz Tomasz Malinowski & Arthur Richards & Mark Woods,conf/iros/MalinowskiRW21,https://doi.org/10.1109/IROS51168.2021.9636214,Robotics
1641,Noisy Agents: Self-supervised Exploration by Predicting Auditory Events.,2022,Chuang Gan & Xiaoyu Chen & Phillip Isola & Antonio Torralba 0001 & Joshua B. Tenenbaum,conf/iros/GanCI0T22,https://doi.org/10.1109/IROS47612.2022.9981614,Robotics
1642,A self-competitive method for the development of an educational robot for children.,2016,Fumihide Tanaka & Shizuko Matsuzoe,conf/iros/TanakaM16,https://doi.org/10.1109/IROS.2016.7759453,Robotics
1643,Real-time estimate of period derivatives using adaptive oscillators: Application to impedance-based walking assistance.,2012,Renaud Ronsse & Stefano Marco Maria De Rossi & Nicola Vitiello & Tommaso Lenzi & Bram Koopman & Herman van der Kooij & Maria Chiara Carrozza & Auke Jan Ijspeert,conf/iros/RonsseRVLKKCI12,https://doi.org/10.1109/IROS.2012.6385702,Robotics
1644,Self-Supervised Feature Learning from Partial Point Clouds via Pose Disentanglement.,2022,Meng-Shiun Tsai & Pei-Ze Chiang & Yi-Hsuan Tsai & Wei-Chen Chiu,conf/iros/TsaiCTC22,https://doi.org/10.1109/IROS47612.2022.9981390,Robotics
1645,Kernel density estimation based self-learning sampling strategy for motion planning of repetitive tasks.,2016,Thomas Fridolin Iversen & Lars-Peter Ellekilde,conf/iros/IversenE16,https://doi.org/10.1109/IROS.2016.7759226,Robotics
1646,Adaptive Environment Modeling Based Reinforcement Learning for Collision Avoidance in Complex Scenes.,2022,Shuaijun Wang & Rui Gao & Ruihua Han & Shengduo Chen & Chengyang Li & Qi Hao,conf/iros/WangGHCLH22,https://doi.org/10.1109/IROS47612.2022.9982107,Robotics
1647,Fast Adaptation with Meta-Reinforcement Learning for Trust Modelling in Human-Robot Interaction.,2019,Alex Yuan Gao & Elena Sibirtseva & Ginevra Castellano & Danica Kragic,conf/iros/GaoSCK19,https://doi.org/10.1109/IROS40897.2019.8967924,Robotics
1648,A gradient-based self-healing algorithm for mobile robot formation.,2015,Zhe Liu 0022 & Jianjun Ju & Weidong Chen 0001 & Xiangyu Fu & Hesheng Wang 0001,conf/iros/LiuJCFW15,https://doi.org/10.1109/IROS.2015.7353850,Robotics
1649,Improvement of environmental adaptivity of defect detector for hammering test using boosting algorithm.,2015,Hiromitsu Fujii & Atsushi Yamashita & Hajime Asama,conf/iros/FujiiYA15,https://doi.org/10.1109/IROS.2015.7354307,Robotics
1650,Self-organized UAV traffic in realistic environments.,2016,Csaba Virágh & Máté Nagy 0001 & Carlos Gershenson & Gábor Vásárhelyi,conf/iros/ViraghNGV16,https://doi.org/10.1109/IROS.2016.7759265,Robotics
1651,An extensible architecture for robust multimodal human-robot communication.,2013,Silvia Rossi 0002 & Enrico Leone & Michelangelo Fiore & Alberto Finzi & Francesco Cutugno,conf/iros/RossiLFFC13,https://doi.org/10.1109/IROS.2013.6696665,Robotics
1652,Online Self-Supervised Long-Range Scene Segmentation for MAVs.,2018,Shreyansh Daftry & Yashasvi Agrawal & Larry H. Matthies,conf/iros/DaftryAM18,https://doi.org/10.1109/IROS.2018.8594405,Robotics
1653,Tribot: A deployable; self-righting and multi-locomotive origami robot.,2017,Zhenishbek Zhakypov & Christoph H. Belke & Jamie Paik,conf/iros/ZhakypovBP17,https://doi.org/10.1109/IROS.2017.8206445,Robotics
1654,Self-Propelled Soft Everting Toroidal Robot for Navigation and Climbing in Confined Spaces.,2022,Nelson G. Badillo Perez & Margaret M. Coad,conf/iros/PerezC22,https://doi.org/10.1109/IROS47612.2022.9981175,Robotics
1655,Robust Sensor Fusion with Self-Tuning Mixture Models.,2018,Tim Pfeifer & Peter Protzel,conf/iros/PfeiferP18,https://doi.org/10.1109/IROS.2018.8594459,Robotics
1656,Perception Based Locomotion System for a Humanoid Robot with Adaptive Footstep Compensation under Task Constraints.,2018,Iori Kumagai & Mitsuharu Morisawa & Shinichiro Nakaoka & Takeshi Sakaguchi & Hiroshi Kaminaga & Kenji Kaneko & Fumio Kanehiro,conf/iros/KumagaiMNSKKK18,https://doi.org/10.1109/IROS.2018.8593553,Robotics
1657,User-adaptive fall detection for patients using wristband.,2016,Young-Hoon Nho & Jong Gwan Lim & Dae-Eon Kim & Dong-Soo Kwon,conf/iros/NhoLKK16,https://doi.org/10.1109/IROS.2016.7759097,Robotics
1658,Resolved Motion Control for 3D Underactuated Bipedal Walking using Linear Inverted Pendulum Dynamics and Neural Adaptation.,2022,Victor C. Paredes & Ayonga Hereid,conf/iros/ParedesH22,https://doi.org/10.1109/IROS47612.2022.9982009,Robotics
1659,Self-folding shape memory laminates for automated fabrication.,2013,Michael Thomas Tolley & Samuel M. Felton & Shuhei Miyashita & Lily Xu & ByungHyun Shin & Monica Zhou & Daniela Rus & Robert J. Wood,conf/iros/TolleyFMXSZRW13,https://doi.org/10.1109/IROS.2013.6697068,Robotics
1660,A Configurable Skill Oriented Architecture Based on OPC UA.,2022,Jorge Blesa Gracia & Felix Leber & Mohamed Aburaia & Wilfried Wöber,conf/iros/GraciaLAW22,https://doi.org/10.1109/IROS47612.2022.9982164,Robotics
1661,LSDNet: A Lightweight Self-Attentional Distillation Network for Visual Place Recognition.,2022,Guohao Peng & Yifeng Huang & Heshan Li & Zhenyu Wu & Danwei Wang,conf/iros/PengHLWW22,https://doi.org/10.1109/IROS47612.2022.9982272,Robotics
1662,Towards adaptive semantic subscriptions for stream reasoning in the robot operating system.,2017,Daniel de Leng & Fredrik Heintz,conf/iros/LengH17,https://doi.org/10.1109/IROS.2017.8206440,Robotics
1663,Adaptability Preserving Domain Decomposition for Stabilizing Sim2Real Reinforcement Learning.,2020,Haichuan Gao & Zhile Yang & Xin Su & Tian Tan 0003 & Feng Chen 0007,conf/iros/GaoYS0020,https://doi.org/10.1109/IROS45743.2020.9341124,Robotics
1664,An Assistive Shared Control Architecture for a Robotic Arm Using EEG-Based BCI with Motor Imagery.,2021,Giuseppe Gillini & Paolo Di Lillo & Filippo Arrichiello,conf/iros/GilliniLA21,https://doi.org/10.1109/IROS51168.2021.9636261,Robotics
1665,Online Weight-adaptive Nonlinear Model Predictive Control.,2020,Dimche Kostadinov & Davide Scaramuzza 0001,conf/iros/Kostadinov020,https://doi.org/10.1109/IROS45743.2020.9341495,Robotics
1666,A Spring-Aided Two-Dimensional Electromechanical Spine Architecture for Bio-Inspired Robots.,2019,Bonhyun Ku & Sunyu Wang & Arijit Banerjee 0001,conf/iros/KuWB19,https://doi.org/10.1109/IROS40897.2019.8967757,Robotics
1667,Grasping unknown objects by exploiting shape adaptability and environmental constraints.,2013,Clemens Eppner & Oliver Brock,conf/iros/EppnerB13,https://doi.org/10.1109/IROS.2013.6696928,Robotics
1668,Self-pop-up cylindrical structure by global heating.,2013,Shuhei Miyashita & Cagdas D. Onal & Daniela Rus,conf/iros/MiyashitaOR13,https://doi.org/10.1109/IROS.2013.6696938,Robotics
1669,Decentralised Self-Organising Maps for Multi-Robot Information Gathering.,2020,Graeme Best & Geoffrey A. Hollinger,conf/iros/BestH20,https://doi.org/10.1109/IROS45743.2020.9341106,Robotics
1670,Off-road path tracking of a fleet of WMR with adaptive and predictive control.,2013,Audrey Guillet & Roland Lenain & Benoît Thuilot,conf/iros/GuilletLT13,https://doi.org/10.1109/IROS.2013.6696760,Robotics
1671,Lost and Found: detecting small road hazards for self-driving vehicles.,2016,Peter Pinggera & Sebastian Ramos & Stefan Gehrig & Uwe Franke & Carsten Rother & Rudolf Mester,conf/iros/PinggeraRGFRM16,https://doi.org/10.1109/IROS.2016.7759186,Robotics
1672,Kohonen Self-Organizing Map based Route Planning: A Revisit.,2021,Qingshu Guan & Xiaopeng Hong & Wei Ke & Liangfei Zhang & Guanghui Sun & Yihong Gong,conf/iros/GuanHKZSG21,https://doi.org/10.1109/IROS51168.2021.9636025,Robotics
1673,Adaptive grip control on an uncertain object.,2012,Allen Jiang & João Bimbo & Simon Goulder & Hongbin Liu 0001 & Xiaojing Song & Prokar Dasgupta & Kaspar Althoefer & D. P. Thrishantha Nanayakkara,conf/iros/JiangBGLSDAN12,https://doi.org/10.1109/IROS.2012.6385922,Robotics
1674,Adaptive internal model control for mid-ranging of closed-loop systems with internal saturation.,2013,Olof Sornmo & Bjorn Olofsson & Anders Robertsson & Rolf Johansson 0001,conf/iros/SornmoORJ13,https://doi.org/10.1109/IROS.2013.6697062,Robotics
1675,Unsupervised Domain Adaptation for Point Cloud Semantic Segmentation via Graph Matching.,2022,Yikai Bian & Le Hui & Jianjun Qian & Jin Xie,conf/iros/BianHQX22,https://doi.org/10.1109/IROS47612.2022.9981603,Robotics
1676,Adaptive estimation of measurement bias in six degree of freedom inertial measurement units: Theory and preliminary simulation evaluation.,2017,Andrew R. Spielvogel & Louis L. Whitcomb,conf/iros/SpielvogelW17,https://doi.org/10.1109/IROS.2017.8206480,Robotics
1677,Image-Based Online Command Adaptation and Guidance to Arbitrarily Shaped Objects for Robot-Assisted Medical Procedures.,2021,Jan Reinhold & Jonas Olschewski & Sebastian Lippross & Thomas Meurer,conf/iros/ReinholdOLM21,https://doi.org/10.1109/IROS51168.2021.9636303,Robotics
1678,Domain Adaptive Robotic Gesture Recognition with Unsupervised Kinematic-Visual Data Alignment.,2021,Xueying Shi & Yueming Jin & Qi Dou 0001 & Jing Qin 0001 & Pheng-Ann Heng,conf/iros/ShiJDQH21,https://doi.org/10.1109/IROS51168.2021.9636578,Robotics
1679,On the adaptation of dynamic walking to persistent external forcing using hybrid zero dynamics control.,2015,Sushant Veer & Mohamad Shafiee Motahar & Ioannis Poulakakis,conf/iros/VeerMP15,https://doi.org/10.1109/IROS.2015.7353492,Robotics
1680,CNN-based Foothold Selection for Mechanically Adaptive Soft Foot.,2020,Jakub Bednarek & Noel Maalouf & Mathew Jose Pollayil & Manolo Garabini & Manuel G. Catalano & Giorgio Grioli & Dominik Belter,conf/iros/BednarekMPGCGB20,https://doi.org/10.1109/IROS45743.2020.9340910,Robotics
1681,An event-driven control to achieve adaptive walking assist with gait primitives.,2015,Bokman Lim & Kyungrock Kim & Jusuk Lee & Junwon Jang & Youngbo Shim 0001,conf/iros/LimKLJS15,https://doi.org/10.1109/IROS.2015.7354211,Robotics
1682,State Dropout-Based Curriculum Reinforcement Learning for Self-Driving at Unsignalized Intersections.,2022,Shivesh Khaitan & John M. Dolan,conf/iros/KhaitanD22,https://doi.org/10.1109/IROS47612.2022.9981109,Robotics
1683,Adaptive Tracking Controller for an Alginate Artificial Cell.,2021,Gokhan Kararsiz & Louis William Rogowski & Xiao Zhang 0011 & Anuruddha Bhattacharjee & Min Jun Kim,conf/iros/KararsizRZBK21,https://doi.org/10.1109/IROS51168.2021.9636639,Robotics
1684,Implicit adaptive multi-robot coordination in dynamic environments.,2015,Mitchell K. Colby & Jen Jen Chung & Kagan Tumer,conf/iros/ColbyCT15,https://doi.org/10.1109/IROS.2015.7354105,Robotics
1685,A Passivity-Based Bilateral Teleoperation Architecture using Distributed Nonlinear Model Predictive Control.,2020,Nicola Piccinelli & Riccardo Muradore,conf/iros/PiccinelliM20,https://doi.org/10.1109/IROS45743.2020.9341048,Robotics
1686,SRSL: Monocular self-referenced line structured light.,2015,Alexander Duda & Jakob Schwendner & Christopher Gaudig,conf/iros/DudaSG15,https://doi.org/10.1109/IROS.2015.7353451,Robotics
1687,RobotUI - A software architecture for modular robotics user interface frameworks.,2012,Florian Poppa & Uwe Zimmer,conf/iros/PoppaZ12,https://doi.org/10.1109/IROS.2012.6385526,Robotics
1688,Saliency-guided adaptive seeding for supervoxel segmentation.,2017,Ge Gao & Mikko Lauri & Jianwei Zhang 0001 & Simone Frintrop,conf/iros/GaoLZF17,https://doi.org/10.1109/IROS.2017.8206374,Robotics
1689,ℒ1-Adaptive MPPI Architecture for Robust and Agile Control of Multirotors.,2020,Jintasit Pravitra & Kasey A. Ackerman & Chengyu Cao & Naira Hovakimyan & Evangelos A. Theodorou,conf/iros/PravitraACHT20,https://doi.org/10.1109/IROS45743.2020.9341154,Robotics
1690,Towards Autonomous Control of Surgical Instruments using Adaptive-Fusion Tracking and Robot Self-Calibration.,2022,Chiyu Wang & João Cartucho & Daniel S. Elson & Ara Darzi & Stamatia Giannarou,conf/iros/WangCEDG22,https://doi.org/10.1109/IROS47612.2022.9981141,Robotics
1691,Self-Contained Kinematic Calibration of a Novel Whole-Body Artificial Skin for Human-Robot Collaboration.,2021,Kandai Watanabe & Matthew Strong & Mary West & Caleb Escobedo & Ander Aramburu & Krishna Chaitanya Kodur & Alessandro Roncone,conf/iros/WatanabeSWEAKR21,https://doi.org/10.1109/IROS51168.2021.9636493,Robotics
1692,Behaviour Learning with Adaptive Motif Discovery and Interacting Multiple Model.,2022,Hanging Zhao & Travis Manderson & Hao Zhang & Xue Liu 0004 & Gregory Dudek,conf/iros/ZhaoMZLD22,https://doi.org/10.1109/IROS47612.2022.9981588,Robotics
1693,System Identification and Closed-Loop Control of a Hydraulically Amplified Self-Healing Electrostatic (HASEL) Actuator.,2018,Cosima Schunk & Levi Pearson & Eric Acome & Timothy G. Morrissey & Nikolaus Correll & Christoph Keplinger & Mark E. Rentschler & J. Sean Humbert,conf/iros/SchunkPAMCKRH18,https://doi.org/10.1109/IROS.2018.8593797,Robotics
1694,Lifelong Federated Reinforcement Learning: A Learning Architecture for Navigation in Cloud Robotic Systems.,2019,Boyi Liu & Lujia Wang & Ming Liu 0001,conf/iros/LiuWL19,https://doi.org/10.1109/IROS40897.2019.8967908,Robotics
1695,Incremental Learning-Based Adaptive Object Recognition for Mobile Robots.,2018,Mehmet Ozgur Turkoglu & Frank B. ter Haar & Nanda van der Stap,conf/iros/TurkogluHS18,https://doi.org/10.1109/IROS.2018.8593810,Robotics
1696,Learning compliant grasping and manipulation by teleoperation with adaptive force control.,2021,Chao Zeng 0002 & Shuang Li & Yiming Jiang & Qiang Li & Zhaopeng Chen & Chenguang Yang & Jianwei Zhang 0001,conf/iros/ZengLJLCYZ21,https://doi.org/10.1109/IROS51168.2021.9636832,Robotics
