hits,title,year,authors,key,ee
8938,Extended overlay architectures for heterogeneous FPGA cluster management.,2017,Mohamad Najem & Théotime Bollengier & Jean-Christophe Le Lann & Loïc Lagadec,journals/jsa/NajemBLL17,https://doi.org/10.1016/j.sysarc.2017.06.001
8939,Efficient mapping of runnables to tasks for embedded AUTOSAR applications.,2020,Fouad Khenfri & Khaled Chaaban & Maryline Chetto,journals/jsa/KhenfriCC20,https://doi.org/10.1016/j.sysarc.2020.101800
8940,Authentication in cloud-driven IoT-based big data environment: Survey and outlook.,2019,Mohammad Wazid & Ashok Kumar Das & Rasheed Hussain & Giancarlo Succi & Joel J. P. C. Rodrigues,journals/jsa/WazidDHSR19,https://doi.org/10.1016/j.sysarc.2018.12.005
8941,A lightweight verifiable trust based data collection approach for sensor-cloud systems.,2021,Jiawei Guo & Haoyang Wang 0006 & Wei Liu 0077 & Guosheng Huang & Jinsong Gui & Shaobo Zhang,journals/jsa/GuoWLHGZ21,https://doi.org/10.1016/j.sysarc.2021.102219
8942,A survey on data center cooling systems: Technology; power consumption modeling and control strategy optimization.,2021,Qingxia Zhang & Zihao Meng & Xianwen Hong & Yuhao Zhan & Jia Liu & Jiabao Dong & Tian Bai 0006 & Junyu Niu & M. Jamal Deen,journals/jsa/ZhangMHZLDBND21,https://doi.org/10.1016/j.sysarc.2021.102253
8943,A systematic analysis of power saving techniques for wireless network-on-chip architectures.,2022,Fahimeh Yazdanpanah & Raheel Afsharmazayejani,journals/jsa/YazdanpanahA22,https://doi.org/10.1016/j.sysarc.2022.102485
8944,Pessimism in multicore global schedulability analysis.,2019,Youcheng Sun & Marco Di Natale,journals/jsa/SunN19,https://doi.org/10.1016/j.sysarc.2018.12.006
8945,Integrated write buffer management for solid state drives.,2014,Sungmin Park & Jaehyuk Cha & Sooyong Kang,journals/jsa/ParkCK14,https://doi.org/10.1016/j.sysarc.2014.01.005
8946,A distributed simplex architecture for multi-agent systems.,2023,Usama Mehmood & Shouvik Roy & Amol Damare & Radu Grosu & Scott A. Smolka & Scott D. Stoller,journals/jsa/MehmoodRDGSS23,https://doi.org/10.1016/j.sysarc.2022.102784
8947,Hardware accelerator for an accurate local stereo matching algorithm using binary neural network.,2021,Yehua Ling & Tao He & Haitao Meng & Yu Zhang & Gang Chen 0023,journals/jsa/LingHMZC21,https://doi.org/10.1016/j.sysarc.2021.102110
8948,Design optimization of confidentiality-critical cyber physical systems with fault detection.,2020,Wei Jiang 0016 & Liang Wen & Jinyu Zhan & Ke Jiang,journals/jsa/JiangWZJ20,https://doi.org/10.1016/j.sysarc.2020.101739
8949,Automatic elimination of unnecessary packets for smart terminals in Wireless LAN environments.,2013,Hyun-Soo Kim & Jung-Ha Kang & Do Wook Kang & Yang Sun Lee 0001 & Eun-Gi Kim,journals/jsa/KimKKLK13,https://doi.org/10.1016/j.sysarc.2013.05.008
8950,Real-time signal processing in embedded systems.,2016,Marco Anisetti & Ernesto Damiani & Albert Dipanda & Gwanggil Jeon,journals/jsa/AnisettiDDJ16,https://doi.org/10.1016/j.sysarc.2016.03.003
8951,Formal analysis of the continuous dynamics of cyber-physical systems using theorem proving.,2021,Adnan Rashid & Osman Hasan,journals/jsa/RashidH21,https://doi.org/10.1016/j.sysarc.2020.101850
8952,An efficient parallel-network packet pattern-matching approach using GPUs.,2014,Che-Lun Hung & Chun-Yuan Lin & Hsiao-Hsi Wang,journals/jsa/HungLW14,https://doi.org/10.1016/j.sysarc.2014.01.007
8953,A parallel Bees Algorithm implementation on GPU.,2014,Guo-Heng Luo & Sheng-Kai Huang & Yue-Shan Chang & Shyan-Ming Yuan,journals/jsa/LuoHCY14,https://doi.org/10.1016/j.sysarc.2013.09.007
8954,ECASS: Edge computing based auxiliary sensing system for self-driving vehicles.,2019,Xiong Wang & Tianpeng Wei & Linghe Kong & Liang He 0002 & Fan Wu 0006 & Guihai Chen,journals/jsa/WangWKHWC19,https://doi.org/10.1016/j.sysarc.2019.02.014
8955,ESampler: Boosting sampling of satisfying assignments for Boolean formulas via derivation.,2022,Yongjie Xu & Fu Song & Taolue Chen,journals/jsa/XuSC22,https://doi.org/10.1016/j.sysarc.2022.102615
8956,GABES: A genetic algorithm based environment for SEU testing in SRAM-FPGAs.,2013,Cinzia Bernardeschi & Luca Cassano & Mario G. C. A. Cimino & Andrea Domenici,journals/jsa/BernardeschiCCD13,https://doi.org/10.1016/j.sysarc.2013.10.006
8957,Parallel custom instruction identification for extensible processors.,2017,Chenglong Xiao & Shanshan Wang & Wanjun Liu & Emmanuel Casseau,journals/jsa/XiaoWLC17,https://doi.org/10.1016/j.sysarc.2016.11.011
8958,A survey and taxonomy of congestion control mechanisms in wireless network on chip.,2020,Farhad Rad & Midia Reshadi & Ahmad Khademzadeh,journals/jsa/RadRK20,https://doi.org/10.1016/j.sysarc.2020.101807
8959,Data re-allocation enabled cache locking for embedded systems.,2017,Chun Xue & Keni Qiu & Weigong Zhang & Jing Wang 0055 & Yuanchao Xu 0002 & Mengying Zhao,journals/jsa/XueQZWXZ17,https://doi.org/10.1016/j.sysarc.2016.12.002
8960,Minimizing write operation for multi-dimensional DSP applications via a two-level partition technique with complete memory latency hiding.,2015,Yan Wang 0022 & Kenli Li 0001 & Keqin Li 0001,journals/jsa/WangLL15,https://doi.org/10.1016/j.sysarc.2015.02.001
8961,Data dependency reduction for high-performance FPGA implementation of DEFLATE compression algorithm.,2019,Youngil Kim & Seungdo Choi & Joonyong Jeong & Yong Ho Song,journals/jsa/KimCJS19,https://doi.org/10.1016/j.sysarc.2019.06.005
8962,Introducing the new paradigm of Social Dispersed Computing: Applications; Technologies and Challenges.,2018,Marisol García-Valls & Abhishek Dubey & Vicent J. Botti,journals/jsa/Garcia-VallsDB18,https://doi.org/10.1016/j.sysarc.2018.05.007
8963,PUA-KE: Practical User Authentication with Key Establishment and its Application in Implantable Medical Devices.,2021,Neha Kumari 0006 & Jayaprakash Kar & Kshirasagar Naik,journals/jsa/KumariKN21,https://doi.org/10.1016/j.sysarc.2021.102307
8964,Structured precision skipping: Accelerating convolutional neural networks with budget-aware dynamic precision selection.,2022,Kai Huang 0002 & Siang Chen & Bowen Li & Luc Claesen & Hao Yao & Junjian Chen & Xiaowen Jiang & Zhili Liu & Dongliang Xiong,journals/jsa/HuangCLCYCJLX22,https://doi.org/10.1016/j.sysarc.2022.102403
8965,Instruction set architectural guidelines for embedded packet-processing engines.,2012,Mostafa E. Salehi & Sied Mehdi Fakhraie & Amir Yazdanbakhsh,journals/jsa/SalehiFY12,https://doi.org/10.1016/j.sysarc.2012.02.004
8966,MPS-CAN analyzer: Integrated implementation of response-time analyses for Controller Area Network.,2014,Saad Mubeen & Jukka Mäki-Turja & Mikael Sjödin,journals/jsa/MubeenMS14a,https://doi.org/10.1016/j.sysarc.2014.05.001
8967,A library for developing real-time and embedded applications in C.,2015,Pablo Basanta-Val & Marisol García-Valls,journals/jsa/Basanta-ValG15,https://doi.org/10.1016/j.sysarc.2015.03.003
8968,Tracing and recording interrupts in embedded software.,2012,Giovani Gracioli & Sebastian Fischmeister,journals/jsa/GracioliF12,https://doi.org/10.1016/j.sysarc.2012.06.003
8969,Optimized co-scheduling of mixed-precision neural network accelerator for real-time multitasking applications.,2020,Wei Jiang 0016 & Ziwei Song & Jinyu Zhan & Zhiyuan He 0001 & Xiangyu Wen & Ke Jiang,journals/jsa/JiangSZHWJ20,https://doi.org/10.1016/j.sysarc.2020.101775
8970,ML-driven classification scheme for dynamic interference-aware resource scheduling in cloud infrastructures.,2021,Vinícius Meyer & Dionatra F. Kirchoff & Matheus L. da Silva & César A. F. De Rose,journals/jsa/MeyerKSR21,https://doi.org/10.1016/j.sysarc.2021.102064
8971,Guest Editorial: Special issue on parallel; distributed; and network-based processing in next-generation embedded systems.,2021,Saad Mubeen & Lucia Lo Bello & Masoud Daneshtalab & Sergio Saponara,journals/jsa/MubeenBDS21,https://doi.org/10.1016/j.sysarc.2021.102159
8972,Reduction of task migrations and preemptions in optimal real-time scheduling for multiprocessors by using dynamic T-L plane.,2017,Ngoc-Son Pham & Youngmin Kim & Kwang-Hyun Baek & Chan-Gun Lee,journals/jsa/PhamKBL17,https://doi.org/10.1016/j.sysarc.2017.07.003
8973,3D sparse signal recovery via 3D orthogonal matching pursuit.,2016,Yingqiu Huo & Yong Fang 0001 & Lei Huang,journals/jsa/HuoFH16,https://doi.org/10.1016/j.sysarc.2015.10.005
8974,Proactive coordination for low-congestion multi-path datacenter networks.,2019,Bo Peng & Jianguo Yao & Xin Xu & Haibing Guan,journals/jsa/PengYXG19,https://doi.org/10.1016/j.sysarc.2019.101656
8975,A priority; power and traffic-aware virtual machine placement of IoT applications in cloud data centers.,2021,Shvan Omer & Sadoon Azizi & Mohammad Shojafar & Rahim Tafazolli,journals/jsa/OmerAST21,https://doi.org/10.1016/j.sysarc.2021.101996
8976,Energy optimization for deadline-constrained parallel applications on multi-ECU embedded systems.,2022,Jing Huang 0012 & Hao Sun & Fan Yang 0044 & Shouping Gao & Renfa Li,journals/jsa/HuangSYGL22,https://doi.org/10.1016/j.sysarc.2022.102739
8977,Using Xen and KVM as real-time hypervisors.,2020,Luca Abeni & Dario Faggioli,journals/jsa/AbeniF20,https://doi.org/10.1016/j.sysarc.2020.101709
8978,A compiler assisted wear leveling for morphable PCM in embedded systems.,2016,Linbo Long & Edwin Hsing-Mean Sha & Duo Liu & Liang Liang 0002 & Kan Zhong & Xiao Zhu,journals/jsa/LongSLLZZ16,https://doi.org/10.1016/j.sysarc.2016.06.007
8979,Command queue-aware host I/O stack for mobile flash storage.,2020,Kyuhwa Han & Dongkun Shin,journals/jsa/HanS20,https://doi.org/10.1016/j.sysarc.2020.101758
8980,The power impact of hardware and software actuators on self-adaptable many-core systems.,2019,André Luís Del Mestre Martins & Rafael Garibotti & Nikil D. Dutt & Fernando Gehm Moraes,journals/jsa/MartinsGDM19,https://doi.org/10.1016/j.sysarc.2019.05.006
8981,A perspective on 6G: Requirement; technology; enablers; challenges and future road map.,2021,Partha Pratim Ray,journals/jsa/Ray21,https://doi.org/10.1016/j.sysarc.2021.102180
8982,Large scale wireless sensor networks with multi-level dynamic key management scheme.,2013,Ozgur Koray Sahingoz,journals/jsa/Sahingoz13,https://doi.org/10.1016/j.sysarc.2013.05.022
8983,Fast heterogeneous computing architectures for smart antennas.,2017,Marc Reichenbach & Maximilian Kasparek & Konrad Häublein & Jan Niklas Bauer & Mohammad Alawieh & Dietmar Fey,journals/jsa/ReichenbachKHBA17,https://doi.org/10.1016/j.sysarc.2016.11.004
8984,Efficient decomposition of strongly connected components on GPUs.,2014,Guohui Li 0001 & Zhe Zhu & Cong Zhang 0007 & Fumin Yang,journals/jsa/LiZCY14,https://doi.org/10.1016/j.sysarc.2013.10.014
8985,Non-Volatile memory (NVM) technologies.,2016,Zili Shao & Yuan-Hao Chang 0001,journals/jsa/ShaoC16,https://doi.org/10.1016/j.sysarc.2016.11.007
8986,A multi-model based microservices identification approach.,2021,Mohamed Daoud & Asmae El Mezouari & Noura Faci & Djamal Benslimane & Zakaria Maamar & Aziz El Fazziki,journals/jsa/DaoudMFBMF21,https://doi.org/10.1016/j.sysarc.2021.102200
8987,An efficient certificateless public key encryption scheme with authorized equality test in healthcare environments.,2020,Abdelrhman Hassan & Yong Wang 0028 & Rashad Elhabob & Nabeil Eltayieb & Fagen Li,journals/jsa/HassanWEEL20,https://doi.org/10.1016/j.sysarc.2020.101776
8988,Benchmarking vision kernels and neural network inference accelerators on embedded platforms.,2021,Murad Qasaimeh & Kristof Denolf & Alireza Khodamoradi & Michaela Blott & Jack Lo & Lisa Halder & Kees A. Vissers & Joseph Zambreno & Phillip H. Jones,journals/jsa/QasaimehDKBLHVZ21,https://doi.org/10.1016/j.sysarc.2020.101896
8989,Scheduling non-preemptive tasks with strict periods in multi-core real-time systems.,2018,Jinchao Chen & Chenglie Du & Fei Xie & Bin Lin,journals/jsa/ChenDXL18,https://doi.org/10.1016/j.sysarc.2018.09.002
8990,Online cycle detection for models with mode-dependent input and output dependencies.,2021,HeeJong Park 0001 & Arvind Easwaran & Etienne Borde,journals/jsa/ParkEB21,https://doi.org/10.1016/j.sysarc.2021.102017
8991,FastCache: A write-optimized edge storage system via concurrent merging cache for IoT applications.,2022,Lin Qian & Zhihao Qu & Miao Cai & Baoliu Ye & Xiaoliang Wang 0001 & Jianyu Wu & Weiguo Duan & Ming Zhao & Qiang Lin,journals/jsa/QianQCYWWDZL22,https://doi.org/10.1016/j.sysarc.2022.102718
8992,Partially shared cache and adaptive replacement algorithm for NoC-based many-core systems.,2019,Pengfei Yang 0001 & Quan Wang 0006 & Hongwei Ye & Zhiqiang Zhang 0001,journals/jsa/YangWYZ19,https://doi.org/10.1016/j.sysarc.2019.05.002
8993,MORM: A Multi-objective Optimized Replication Management strategy for cloud storage cluster.,2014,Saiqin Long & Yuelong Zhao & Wei Chen,journals/jsa/LongZC14,https://doi.org/10.1016/j.sysarc.2013.11.012
8994,JDap: Supporting in-memory data persistence in javascript using Intel's PMDK.,2019,Litong You & Hao Xu & Qipeng Zhang & Tianyou Li & Chen Li 0009 & Yuting Chen & Linpeng Huang,journals/jsa/YouXZLLCH19,https://doi.org/10.1016/j.sysarc.2019.101662
8995,Detecting the phase behavior on cache performance using the reuse distance vectors.,2018,Shan Shen & Ming Ling & Yongtao Zhang & Longxing Shi,journals/jsa/ShenLZS18,https://doi.org/10.1016/j.sysarc.2018.09.001
8996,Learning automata-based virtual backoff algorithm for efficient medium access in vehicular ad hoc networks.,2013,P. Venkata Krishna 0001 & Sudip Misra & Vankadara Saritha & Harshit Agarwal & Naveen K. Chilamkurti,journals/jsa/KrishnaMSAC13,https://doi.org/10.1016/j.sysarc.2013.04.006
8997,The BH-mixed scheduling algorithm for DAG tasks with constrained deadlines.,2022,Jiaqing Qiao & Langyu Liu & Fei Guan & Wenbin Zheng,journals/jsa/QiaoLGZ22,https://doi.org/10.1016/j.sysarc.2022.102692
8998,BUAKA-CS: Blockchain-enabled user authentication and key agreement scheme for crowdsourcing system.,2022,Mohammad Wazid & Ashok Kumar Das & Rasheed Hussain & Neeraj Kumar 0001 & Sandip Roy 0001,journals/jsa/WazidDHKR22,https://doi.org/10.1016/j.sysarc.2021.102370
8999,Algorithm/architecture solutions to improve beyond uniform quantization in embedded DNN accelerators.,2022,Ardavan Pedram & Ali Shafiee Ardestani & Ling Li & Hamzah Abdel-Aziz & Jun Fang & Joseph Hassoun,journals/jsa/PedramALAFH22,https://doi.org/10.1016/j.sysarc.2022.102454
9000,A survey on silicon PUFs.,2022,Fahem Zerrouki & Samir Ouchani & Hafida Bouarfa,journals/jsa/ZerroukiOB22,https://doi.org/10.1016/j.sysarc.2022.102514
9001,Enriching MATLAB with aspect-oriented features for developing embedded systems.,2013,João M. P. Cardoso & João M. Fernandes & Miguel P. Monteiro 0001 & Tiago Carvalho & Ricardo Nobre,journals/jsa/CardosoFMCN13,https://doi.org/10.1016/j.sysarc.2013.04.003
9002,A two-layer optimal scheduling framework for energy savings in a data center for Cyber-Physical-Social Systems.,2021,Qingxia Zhang & Chao Tang & Tian Bai 0006 & Zihao Meng & Yuhao Zhan & Junyu Niu & M. Jamal Deen,journals/jsa/ZhangTBMZND21,https://doi.org/10.1016/j.sysarc.2021.102050
9003,A hierarchical architecture for time- and event-triggered real-time systems.,2019,Jorge Real & Sergio Sáez & Alfons Crespo,journals/jsa/RealSC19,https://doi.org/10.1016/j.sysarc.2019.101652
9004,JOET: Sustainable Vehicle-assisted Edge Computing for IoT devices.,2022,Wei Huang & Zhiwen Zeng & Neal N. Xiong & Shahid Mumtaz,journals/jsa/HuangZXM22,https://doi.org/10.1016/j.sysarc.2022.102686
9005,Verifying cooperative software: A SMT-based bounded model checking approach for deterministic scheduler.,2017,Haitao Zhang & Guoqiang Li 0001 & Daniel Sun 0004 & Yonggang Lu & Ching-Hsien Hsu,journals/jsa/ZhangLSLH17,https://doi.org/10.1016/j.sysarc.2017.09.008
9006,A secure and privacy preserving lightweight authentication scheme for smart-grid communication using elliptic curve cryptography.,2021,Dipanwita Sadhukhan & Sangram Ray & Mohammad S. Obaidat & Mou Dasgupta,journals/jsa/SadhukhanROD21,https://doi.org/10.1016/j.sysarc.2020.101938
9007,A survey and taxonomy of consensus protocols for blockchains.,2022,Arshdeep Singh & Gulshan Kumar & Rahul Saha & Mauro Conti & Mamoun Alazab & Reji Thomas,journals/jsa/SinghKSCAT22,https://doi.org/10.1016/j.sysarc.2022.102503
9008,Offline/Online lattice-based ciphertext policy attribute-based encryption.,2022,Xingbing Fu & Yinglun Wang & Lin You & Jianting Ning & Ziquan Hu & Fagen Li,journals/jsa/FuWYNHL22,https://doi.org/10.1016/j.sysarc.2022.102684
9009,Moving target defense for the security and resilience of mixed time and event triggered cyber-physical systems.,2022,Bradley Potteiger & Abhishek Dubey & Feiyang Cai & Xenofon D. Koutsoukos & Zhenkai Zhang,journals/jsa/PotteigerDCKZ22,https://doi.org/10.1016/j.sysarc.2022.102420
9010,Hardware-aware liquid state machine generation for 2D/3D Network-on-Chip platforms.,2022,Ziyang Kang & Shiying Wang & Lei Wang 0011 & Shiming Li & Lianhua Qu & Weixia Xu,journals/jsa/KangWWLQX22,https://doi.org/10.1016/j.sysarc.2022.102429
9011,EXPPO: EXecution Performance Profiling and Optimization for CPS Co-simulation-as-a-Service.,2021,Yogesh D. Barve & Himanshu Neema & Zhuangwei Kang & Harsh Vardhan & Hongyang Sun & Aniruddha Gokhale,journals/jsa/BarveNKVSG21,https://doi.org/10.1016/j.sysarc.2021.102189
9012,A novel 3-D FPGA architecture targeting communication intensive applications.,2014,Harry Sidiropoulos & Kostas Siozios & Dimitrios Soudris,journals/jsa/SidiropoulosSS14,https://doi.org/10.1016/j.sysarc.2013.09.012
9013,LG-RAM: Load-aware global resource affinity management for virtualized multicore systems.,2019,Jianmin Qian & Jian Li 0021 & Ruhui Ma & Liwei Lin & Haibing Guan,journals/jsa/QianLMLG19,https://doi.org/10.1016/j.sysarc.2019.06.007
9014,Exploration of trade-offs in the design of volatile STT-RAM cache.,2016,Namhyung Kim & Kiyoung Choi,journals/jsa/KimC16,https://doi.org/10.1016/j.sysarc.2016.06.005
9015,Towards a content-centric approach to crowd-sensing in vehicular clouds.,2013,Peyman TalebiFard & Victor C. M. Leung,journals/jsa/TalebiFardL13,https://doi.org/10.1016/j.sysarc.2013.07.013
